"child_id","school_type","day","time","critical_event","days_since_event","parent_inv_1","parent_inv_2","parent_inv_3","parent_overload_1","parent_overload_2","parent_overload_3","child_selfefficacy_1","child_selfefficacy_2","child_selfefficacy_3","child_selfesteem_1","child_selfesteem_2","child_selfesteem_3"
242,"Realschule",4,3,0,0,3,3,1,5,5,6,2,2,2,1,2,3
242,"Realschule",5,4,0,0,3,3,1,5,5,6,1,4,2,3,2,2
242,"Realschule",6,5,0,0,3,3,1,5,5,6,2,2,2,3,2,2
242,"Realschule",7,6,0,0,3,3,1,5,5,6,1,1,3,2,2,5
242,"Realschule",8,7,0,0,3,3,1,5,5,6,4,2,2,4,1,2
242,"Realschule",9,8,0,0,3,3,1,5,5,6,4,3,4,2,2,4
242,"Realschule",10,9,0,0,3,3,1,5,5,6,6,4,4,1,4,6
242,"Realschule",11,10,1,0,3,3,1,5,5,6,1,2,1,3,2,2
242,"Realschule",12,11,1,1,3,3,1,5,5,6,4,2,4,4,4,4
242,"Realschule",13,12,1,2,3,3,1,5,5,6,3,2,2,1,3,2
242,"Realschule",14,13,1,3,3,3,1,5,5,6,1,2,1,4,2,4
242,"Realschule",15,14,1,4,3,3,1,5,5,6,2,2,3,4,6,2
242,"Realschule",16,15,1,5,3,3,1,5,5,6,4,5,3,4,2,4
242,"Realschule",17,16,1,6,3,3,1,5,5,6,3,5,2,2,5,4
242,"Realschule",18,17,1,7,3,3,1,5,5,6,5,2,6,4,4,6
243,"Realschule",1,0,0,0,7,5,4,4,6,4,7,7,5,6,4,7
243,"Realschule",2,1,0,0,7,5,4,4,6,4,7,7,7,7,6,6
243,"Realschule",3,2,0,0,7,5,4,4,6,4,6,7,7,7,7,4
243,"Realschule",4,3,0,0,7,5,4,4,6,4,5,7,7,7,6,4
243,"Realschule",5,4,0,0,7,5,4,4,6,4,7,5,5,6,7,6
243,"Realschule",6,5,0,0,7,5,4,4,6,4,5,7,5,3,7,7
243,"Realschule",7,6,0,0,7,5,4,4,6,4,7,4,7,5,6,6
243,"Realschule",8,7,0,0,7,5,4,4,6,4,4,7,6,6,7,7
243,"Realschule",9,8,0,0,7,5,4,4,6,4,5,5,5,5,5,4
243,"Realschule",10,9,0,0,7,5,4,4,6,4,6,5,7,3,5,6
243,"Realschule",11,10,1,0,7,5,4,4,6,4,5,3,2,2,6,3
243,"Realschule",12,11,1,1,7,5,4,4,6,4,2,7,3,3,3,6
243,"Realschule",13,12,1,2,7,5,4,4,6,4,3,4,4,6,6,4
243,"Realschule",14,13,1,3,7,5,4,4,6,4,4,1,5,3,4,5
243,"Realschule",15,14,1,4,7,5,4,4,6,4,4,5,7,6,4,4
243,"Realschule",16,15,1,5,7,5,4,4,6,4,3,3,2,5,3,4
243,"Realschule",17,16,1,6,7,5,4,4,6,4,2,3,4,5,3,4
243,"Realschule",18,17,1,7,7,5,4,4,6,4,2,3,4,2,3,6
243,"Realschule",19,18,1,8,7,5,4,4,6,4,6,2,3,1,2,6
243,"Realschule",20,19,1,9,7,5,4,4,6,4,2,5,1,1,3,1
244,"Realschule",1,0,0,0,6,6,3,4,6,5,3,3,2,4,4,6
244,"Realschule",2,1,0,0,6,6,3,4,6,5,3,2,3,3,2,2
244,"Realschule",3,2,0,0,6,6,3,4,6,5,2,4,3,2,2,2
244,"Realschule",5,4,0,0,6,6,3,4,6,5,2,3,3,4,2,4
244,"Realschule",6,5,0,0,6,6,3,4,6,5,2,4,4,7,4,2
244,"Realschule",7,6,0,0,6,6,3,4,6,5,4,3,2,3,4,4
244,"Realschule",8,7,0,0,6,6,3,4,6,5,4,2,2,3,4,3
244,"Realschule",9,8,0,0,6,6,3,4,6,5,3,5,2,4,4,4
244,"Realschule",10,9,0,0,6,6,3,4,6,5,6,5,5,4,3,7
244,"Realschule",11,10,1,0,6,6,3,4,6,5,6,5,4,3,6,6
244,"Realschule",12,11,1,1,6,6,3,4,6,5,5,3,4,3,2,5
244,"Realschule",14,13,1,3,6,6,3,4,6,5,6,4,6,3,2,7
244,"Realschule",15,14,1,4,6,6,3,4,6,5,3,5,5,4,4,4
244,"Realschule",16,15,1,5,6,6,3,4,6,5,5,6,7,6,3,6
244,"Realschule",17,16,1,6,6,6,3,4,6,5,7,5,4,5,7,4
244,"Realschule",18,17,1,7,6,6,3,4,6,5,6,5,7,4,6,4
244,"Realschule",19,18,1,8,6,6,3,4,6,5,7,7,4,4,5,6
244,"Realschule",20,19,1,9,6,6,3,4,6,5,7,7,7,5,6,6
244,"Realschule",21,20,1,10,6,6,3,4,6,5,7,7,7,5,6,7
245,"Realschule",1,0,0,0,2,3,3,1,4,5,7,6,6,6,7,7
245,"Realschule",2,1,0,0,2,3,3,1,4,5,6,7,5,7,4,6
245,"Realschule",3,2,0,0,2,3,3,1,4,5,7,7,6,6,5,6
245,"Realschule",4,3,0,0,2,3,3,1,4,5,6,7,5,6,7,7
245,"Realschule",5,4,0,0,2,3,3,1,4,5,7,7,7,4,7,7
245,"Realschule",6,5,0,0,2,3,3,1,4,5,7,7,6,6,7,7
245,"Realschule",7,6,0,0,2,3,3,1,4,5,7,7,7,7,7,7
245,"Realschule",8,7,0,0,2,3,3,1,4,5,7,7,6,6,6,7
245,"Realschule",9,8,0,0,2,3,3,1,4,5,7,6,4,7,7,6
245,"Realschule",10,9,0,0,2,3,3,1,4,5,5,7,7,5,7,7
245,"Realschule",11,10,1,0,2,3,3,1,4,5,4,7,6,6,6,2
245,"Realschule",12,11,1,1,2,3,3,1,4,5,6,7,6,3,6,6
245,"Realschule",14,13,1,3,2,3,3,1,4,5,6,6,7,5,7,3
245,"Realschule",15,14,1,4,2,3,3,1,4,5,7,6,6,5,4,4
245,"Realschule",17,16,1,6,2,3,3,1,4,5,6,6,5,5,5,7
245,"Realschule",18,17,1,7,2,3,3,1,4,5,4,3,5,2,7,5
245,"Realschule",19,18,1,8,2,3,3,1,4,5,5,4,6,3,3,7
245,"Realschule",20,19,1,9,2,3,3,1,4,5,7,7,6,5,4,5
245,"Realschule",21,20,1,10,2,3,3,1,4,5,5,6,7,7,6,5
246,"Realschule",1,0,0,0,5,2,3,5,4,2,4,4,4,6,3,5
246,"Realschule",2,1,0,0,5,2,3,5,4,2,3,4,5,5,5,3
246,"Realschule",3,2,0,0,5,2,3,5,4,2,3,4,3,4,5,4
246,"Realschule",4,3,0,0,5,2,3,5,4,2,3,4,4,6,4,5
246,"Realschule",5,4,0,0,5,2,3,5,4,2,2,4,3,6,5,5
246,"Realschule",6,5,0,0,5,2,3,5,4,2,2,3,5,3,5,5
246,"Realschule",7,6,0,0,5,2,3,5,4,2,6,2,3,6,5,6
246,"Realschule",8,7,0,0,5,2,3,5,4,2,3,2,4,3,5,4
246,"Realschule",9,8,0,0,5,2,3,5,4,2,6,4,6,4,6,2
246,"Realschule",11,10,1,0,5,2,3,5,4,2,4,6,4,6,5,7
246,"Realschule",12,11,1,1,5,2,3,5,4,2,4,4,7,7,3,6
246,"Realschule",13,12,1,2,5,2,3,5,4,2,4,6,5,6,3,6
246,"Realschule",14,13,1,3,5,2,3,5,4,2,6,7,7,6,6,5
246,"Realschule",15,14,1,4,5,2,3,5,4,2,5,4,6,4,5,4
246,"Realschule",16,15,1,5,5,2,3,5,4,2,6,3,7,6,4,6
246,"Realschule",17,16,1,6,5,2,3,5,4,2,7,6,6,6,7,7
246,"Realschule",18,17,1,7,5,2,3,5,4,2,7,7,6,7,7,7
246,"Realschule",19,18,1,8,5,2,3,5,4,2,6,6,7,4,6,7
246,"Realschule",20,19,1,9,5,2,3,5,4,2,7,7,7,6,5,7
246,"Realschule",21,20,1,10,5,2,3,5,4,2,6,7,7,6,7,7
247,"Realschule",1,0,0,0,3,3,2,6,7,6,1,1,1,2,1,3
247,"Realschule",3,2,0,0,3,3,2,6,7,6,1,1,1,2,1,1
247,"Realschule",4,3,0,0,3,3,2,6,7,6,1,1,3,2,2,2
247,"Realschule",5,4,0,0,3,3,2,6,7,6,2,1,2,1,3,2
247,"Realschule",6,5,0,0,3,3,2,6,7,6,2,2,2,2,3,2
247,"Realschule",7,6,0,0,3,3,2,6,7,6,1,1,2,3,3,2
247,"Realschule",8,7,0,0,3,3,2,6,7,6,1,1,3,2,3,1
247,"Realschule",9,8,0,0,3,3,2,6,7,6,2,2,2,5,3,3
247,"Realschule",10,9,0,0,3,3,2,6,7,6,6,2,3,5,4,6
247,"Realschule",11,10,1,0,3,3,2,6,7,6,4,6,1,3,4,3
247,"Realschule",12,11,1,1,3,3,2,6,7,6,4,3,2,2,3,3
247,"Realschule",14,13,1,3,3,3,2,6,7,6,4,3,4,6,3,7
247,"Realschule",15,14,1,4,3,3,2,6,7,6,4,5,3,3,5,3
247,"Realschule",17,16,1,6,3,3,2,6,7,6,6,6,6,5,3,3
247,"Realschule",18,17,1,7,3,3,2,6,7,6,4,6,3,5,4,6
247,"Realschule",19,18,1,8,3,3,2,6,7,6,6,4,7,6,5,4
247,"Realschule",20,19,1,9,3,3,2,6,7,6,6,7,6,6,3,7
248,"Realschule",2,1,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",3,2,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",4,3,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",5,4,0,0,5,5,6,4,3,6,7,7,7,7,6,7
248,"Realschule",6,5,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",7,6,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",8,7,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",9,8,0,0,5,5,6,4,3,6,7,7,7,7,7,7
248,"Realschule",10,9,0,0,5,5,6,4,3,6,6,6,7,5,7,7
248,"Realschule",11,10,1,0,5,5,6,4,3,6,7,5,6,5,7,4
248,"Realschule",12,11,1,1,5,5,6,4,3,6,5,5,4,5,4,5
248,"Realschule",13,12,1,2,5,5,6,4,3,6,2,5,6,4,7,7
248,"Realschule",14,13,1,3,5,5,6,4,3,6,4,5,6,5,7,3
248,"Realschule",15,14,1,4,5,5,6,4,3,6,3,3,4,6,2,6
248,"Realschule",16,15,1,5,5,5,6,4,3,6,2,1,4,4,1,3
248,"Realschule",17,16,1,6,5,5,6,4,3,6,3,2,2,1,5,2
248,"Realschule",18,17,1,7,5,5,6,4,3,6,1,1,2,1,2,1
248,"Realschule",20,19,1,9,5,5,6,4,3,6,1,1,2,1,1,1
248,"Realschule",21,20,1,10,5,5,6,4,3,6,1,1,2,1,1,3
249,"Realschule",1,0,0,0,5,6,5,7,5,7,2,1,2,4,3,3
249,"Realschule",2,1,0,0,5,6,5,7,5,7,1,2,2,4,4,1
249,"Realschule",3,2,0,0,5,6,5,7,5,7,2,1,4,4,3,3
249,"Realschule",4,3,0,0,5,6,5,7,5,7,2,4,1,4,1,3
249,"Realschule",5,4,0,0,5,6,5,7,5,7,1,2,4,2,4,6
249,"Realschule",6,5,0,0,5,6,5,7,5,7,1,2,3,2,2,1
249,"Realschule",7,6,0,0,5,6,5,7,5,7,1,2,2,2,1,2
249,"Realschule",8,7,0,0,5,6,5,7,5,7,1,2,2,2,2,2
249,"Realschule",9,8,0,0,5,6,5,7,5,7,2,2,2,2,2,2
249,"Realschule",10,9,0,0,5,6,5,7,5,7,1,2,2,1,3,3
249,"Realschule",11,10,1,0,5,6,5,7,5,7,1,1,1,2,1,1
249,"Realschule",12,11,1,1,5,6,5,7,5,7,1,1,1,1,2,1
249,"Realschule",13,12,1,2,5,6,5,7,5,7,1,1,1,2,1,1
249,"Realschule",14,13,1,3,5,6,5,7,5,7,1,1,1,2,1,1
249,"Realschule",17,16,1,6,5,6,5,7,5,7,1,1,1,1,1,1
249,"Realschule",18,17,1,7,5,6,5,7,5,7,1,1,1,1,1,1
249,"Realschule",19,18,1,8,5,6,5,7,5,7,1,1,1,2,1,1
250,"Realschule",1,0,0,0,6,5,7,4,5,7,1,2,1,3,2,6
250,"Realschule",3,2,0,0,6,5,7,4,5,7,2,3,2,3,1,2
250,"Realschule",4,3,0,0,6,5,7,4,5,7,2,1,3,1,1,2
250,"Realschule",5,4,0,0,6,5,7,4,5,7,1,1,1,3,2,2
250,"Realschule",6,5,0,0,6,5,7,4,5,7,1,1,1,1,1,2
250,"Realschule",7,6,0,0,6,5,7,4,5,7,1,1,2,3,3,4
250,"Realschule",8,7,0,0,6,5,7,4,5,7,1,2,1,1,2,2
250,"Realschule",9,8,0,0,6,5,7,4,5,7,2,1,1,1,3,1
250,"Realschule",10,9,0,0,6,5,7,4,5,7,1,2,3,1,1,3
250,"Realschule",11,10,1,0,6,5,7,4,5,7,1,1,1,3,3,2
250,"Realschule",12,11,1,1,6,5,7,4,5,7,1,2,1,1,1,2
250,"Realschule",13,12,1,2,6,5,7,4,5,7,1,1,1,1,3,2
250,"Realschule",14,13,1,3,6,5,7,4,5,7,1,1,1,2,1,2
250,"Realschule",15,14,1,4,6,5,7,4,5,7,1,2,2,1,3,1
250,"Realschule",16,15,1,5,6,5,7,4,5,7,1,1,1,1,1,2
250,"Realschule",17,16,1,6,6,5,7,4,5,7,1,1,2,1,3,3
250,"Realschule",18,17,1,7,6,5,7,4,5,7,1,1,1,1,3,3
250,"Realschule",19,18,1,8,6,5,7,4,5,7,1,1,1,1,2,2
250,"Realschule",20,19,1,9,6,5,7,4,5,7,1,1,1,2,2,2
250,"Realschule",21,20,1,10,6,5,7,4,5,7,1,1,1,2,1,2
251,"Realschule",1,0,0,0,3,2,4,4,4,4,2,6,4,4,2,3
251,"Realschule",2,1,0,0,3,2,4,4,4,4,3,3,4,2,2,1
251,"Realschule",3,2,0,0,3,2,4,4,4,4,1,2,3,2,2,2
251,"Realschule",4,3,0,0,3,2,4,4,4,4,4,5,5,4,5,4
251,"Realschule",5,4,0,0,3,2,4,4,4,4,2,3,1,4,2,3
251,"Realschule",7,6,0,0,3,2,4,4,4,4,1,2,4,3,2,2
251,"Realschule",8,7,0,0,3,2,4,4,4,4,1,2,4,5,2,4
251,"Realschule",9,8,0,0,3,2,4,4,4,4,2,1,6,4,4,5
251,"Realschule",10,9,0,0,3,2,4,4,4,4,4,1,4,2,2,4
251,"Realschule",11,10,1,0,3,2,4,4,4,4,2,2,1,2,4,3
251,"Realschule",12,11,1,1,3,2,4,4,4,4,4,5,2,3,4,3
251,"Realschule",13,12,1,2,3,2,4,4,4,4,2,2,2,4,4,4
251,"Realschule",14,13,1,3,3,2,4,4,4,4,1,2,1,1,4,2
251,"Realschule",16,15,1,5,3,2,4,4,4,4,1,3,4,4,4,3
251,"Realschule",18,17,1,7,3,2,4,4,4,4,3,2,2,2,2,3
251,"Realschule",19,18,1,8,3,2,4,4,4,4,4,1,4,5,2,1
251,"Realschule",20,19,1,9,3,2,4,4,4,4,4,3,2,4,2,2
251,"Realschule",21,20,1,10,3,2,4,4,4,4,3,3,2,5,2,3
252,"Realschule",1,0,0,0,5,6,4,5,6,6,6,4,4,3,4,5
252,"Realschule",2,1,0,0,5,6,4,5,6,6,7,4,7,3,5,5
252,"Realschule",3,2,0,0,5,6,4,5,6,6,4,4,2,4,7,7
252,"Realschule",4,3,0,0,5,6,4,5,6,6,2,3,5,5,6,6
252,"Realschule",5,4,0,0,5,6,4,5,6,6,6,4,4,4,5,3
252,"Realschule",6,5,0,0,5,6,4,5,6,6,2,4,4,2,4,4
252,"Realschule",7,6,0,0,5,6,4,5,6,6,2,3,2,4,4,3
252,"Realschule",8,7,0,0,5,6,4,5,6,6,2,5,5,5,2,4
252,"Realschule",9,8,0,0,5,6,4,5,6,6,2,3,4,3,4,4
252,"Realschule",10,9,0,0,5,6,4,5,6,6,4,3,4,4,3,6
252,"Realschule",11,10,1,0,5,6,4,5,6,6,3,2,4,5,3,6
252,"Realschule",12,11,1,1,5,6,4,5,6,6,4,4,2,3,5,1
252,"Realschule",13,12,1,2,5,6,4,5,6,6,1,1,4,2,4,2
252,"Realschule",14,13,1,3,5,6,4,5,6,6,6,5,5,4,2,3
252,"Realschule",15,14,1,4,5,6,4,5,6,6,2,2,2,4,2,5
252,"Realschule",16,15,1,5,5,6,4,5,6,6,1,3,2,3,3,2
252,"Realschule",17,16,1,6,5,6,4,5,6,6,4,2,5,2,3,3
252,"Realschule",18,17,1,7,5,6,4,5,6,6,2,2,2,3,2,3
253,"Realschule",1,0,0,0,7,6,6,5,6,7,7,7,7,7,7,6
253,"Realschule",2,1,0,0,7,6,6,5,6,7,7,7,7,7,7,7
253,"Realschule",3,2,0,0,7,6,6,5,6,7,7,7,7,7,6,6
253,"Realschule",5,4,0,0,7,6,6,5,6,7,7,7,7,7,7,6
253,"Realschule",6,5,0,0,7,6,6,5,6,7,7,7,7,7,7,5
253,"Realschule",7,6,0,0,7,6,6,5,6,7,6,7,7,6,7,4
253,"Realschule",8,7,0,0,7,6,6,5,6,7,7,7,6,7,7,4
253,"Realschule",9,8,0,0,7,6,6,5,6,7,7,7,6,6,4,4
253,"Realschule",10,9,0,0,7,6,6,5,6,7,7,7,6,7,5,6
253,"Realschule",11,10,1,0,7,6,6,5,6,7,5,7,6,5,4,4
253,"Realschule",12,11,1,1,7,6,6,5,6,7,3,4,4,4,4,5
253,"Realschule",13,12,1,2,7,6,6,5,6,7,7,5,4,4,3,5
253,"Realschule",14,13,1,3,7,6,6,5,6,7,3,5,5,2,2,3
253,"Realschule",16,15,1,5,7,6,6,5,6,7,3,2,4,4,3,4
253,"Realschule",17,16,1,6,7,6,6,5,6,7,3,4,6,2,1,3
253,"Realschule",18,17,1,7,7,6,6,5,6,7,2,2,4,4,1,4
253,"Realschule",19,18,1,8,7,6,6,5,6,7,3,1,3,1,2,2
253,"Realschule",20,19,1,9,7,6,6,5,6,7,3,1,2,1,2,6
254,"Realschule",1,0,0,0,4,6,6,3,4,6,4,4,4,7,2,5
254,"Realschule",2,1,0,0,4,6,6,3,4,6,6,5,4,7,7,5
254,"Realschule",3,2,0,0,4,6,6,3,4,6,6,6,5,5,6,6
254,"Realschule",4,3,0,0,4,6,6,3,4,6,7,4,2,3,6,5
254,"Realschule",5,4,0,0,4,6,6,3,4,6,3,6,6,6,4,4
254,"Realschule",6,5,0,0,4,6,6,3,4,6,6,5,6,7,6,6
254,"Realschule",7,6,0,0,4,6,6,3,4,6,7,5,6,7,7,5
254,"Realschule",8,7,0,0,4,6,6,3,4,6,6,7,3,5,4,5
254,"Realschule",9,8,0,0,4,6,6,3,4,6,4,4,3,4,4,4
254,"Realschule",10,9,0,0,4,6,6,3,4,6,5,6,4,3,6,5
254,"Realschule",11,10,1,0,4,6,6,3,4,6,4,6,2,4,6,3
254,"Realschule",12,11,1,1,4,6,6,3,4,6,6,4,4,5,4,4
254,"Realschule",13,12,1,2,4,6,6,3,4,6,5,5,6,3,4,2
254,"Realschule",15,14,1,4,4,6,6,3,4,6,4,5,3,2,2,4
254,"Realschule",16,15,1,5,4,6,6,3,4,6,3,4,4,4,1,2
254,"Realschule",17,16,1,6,4,6,6,3,4,6,4,4,5,3,3,2
254,"Realschule",18,17,1,7,4,6,6,3,4,6,4,5,5,4,4,4
254,"Realschule",19,18,1,8,4,6,6,3,4,6,5,3,1,4,4,3
254,"Realschule",20,19,1,9,4,6,6,3,4,6,4,3,4,2,3,2
254,"Realschule",21,20,1,10,4,6,6,3,4,6,4,2,2,2,3,2
255,"Realschule",1,0,0,0,5,4,6,4,2,2,1,1,1,1,1,2
255,"Realschule",2,1,0,0,5,4,6,4,2,2,1,1,1,1,1,2
255,"Realschule",3,2,0,0,5,4,6,4,2,2,1,1,1,1,3,1
255,"Realschule",4,3,0,0,5,4,6,4,2,2,1,1,1,1,1,1
255,"Realschule",5,4,0,0,5,4,6,4,2,2,1,1,2,1,1,1
255,"Realschule",6,5,0,0,5,4,6,4,2,2,1,2,2,1,2,1
255,"Realschule",7,6,0,0,5,4,6,4,2,2,1,1,2,2,4,3
255,"Realschule",8,7,0,0,5,4,6,4,2,2,3,2,1,4,1,4
255,"Realschule",9,8,0,0,5,4,6,4,2,2,2,2,2,1,3,7
255,"Realschule",10,9,0,0,5,4,6,4,2,2,3,4,4,3,5,6
255,"Realschule",11,10,1,0,5,4,6,4,2,2,3,1,5,7,3,5
255,"Realschule",12,11,1,1,5,4,6,4,2,2,4,4,6,3,5,4
255,"Realschule",13,12,1,2,5,4,6,4,2,2,4,5,7,4,3,3
255,"Realschule",14,13,1,3,5,4,6,4,2,2,7,5,7,4,6,2
255,"Realschule",16,15,1,5,5,4,6,4,2,2,4,5,7,6,6,6
255,"Realschule",17,16,1,6,5,4,6,4,2,2,7,7,7,5,5,6
256,"Realschule",1,0,0,0,6,6,3,4,4,6,7,7,7,7,7,7
256,"Realschule",2,1,0,0,6,6,3,4,4,6,7,7,7,7,7,7
256,"Realschule",3,2,0,0,6,6,3,4,4,6,7,7,7,7,7,7
256,"Realschule",5,4,0,0,6,6,3,4,4,6,7,7,7,7,7,7
256,"Realschule",6,5,0,0,6,6,3,4,4,6,7,7,7,6,7,7
256,"Realschule",7,6,0,0,6,6,3,4,4,6,7,7,7,7,7,7
256,"Realschule",8,7,0,0,6,6,3,4,4,6,7,5,7,7,7,6
256,"Realschule",9,8,0,0,6,6,3,4,4,6,7,7,6,6,6,6
256,"Realschule",10,9,0,0,6,6,3,4,4,6,5,7,5,4,6,4
256,"Realschule",11,10,1,0,6,6,3,4,4,6,6,3,4,4,7,4
257,"Realschule",1,0,0,0,6,7,7,4,2,5,2,3,2,4,1,4
257,"Realschule",2,1,0,0,6,7,7,4,2,5,4,1,3,3,3,4
257,"Realschule",3,2,0,0,6,7,7,4,2,5,3,3,3,3,2,4
257,"Realschule",4,3,0,0,6,7,7,4,2,5,2,5,2,3,2,4
257,"Realschule",5,4,0,0,6,7,7,4,2,5,2,5,4,4,2,4
257,"Realschule",8,7,0,0,6,7,7,4,2,5,4,5,4,5,3,4
257,"Realschule",9,8,0,0,6,7,7,4,2,5,3,5,6,3,2,5
257,"Realschule",10,9,0,0,6,7,7,4,2,5,4,5,5,2,2,5
257,"Realschule",11,10,1,0,6,7,7,4,2,5,6,3,7,5,5,3
258,"Realschule",1,0,0,0,5,3,4,3,4,4,1,3,2,3,2,2
258,"Realschule",2,1,0,0,5,3,4,3,4,4,1,1,2,2,1,5
258,"Realschule",3,2,0,0,5,3,4,3,4,4,2,1,3,2,2,3
258,"Realschule",4,3,0,0,5,3,4,3,4,4,1,2,1,3,2,2
258,"Realschule",5,4,0,0,5,3,4,3,4,4,3,2,2,1,1,1
258,"Realschule",6,5,0,0,5,3,4,3,4,4,1,3,3,2,3,4
258,"Realschule",7,6,0,0,5,3,4,3,4,4,4,3,1,3,4,3
258,"Realschule",8,7,0,0,5,3,4,3,4,4,1,2,3,4,4,4
258,"Realschule",9,8,0,0,5,3,4,3,4,4,5,1,2,2,5,6
258,"Realschule",10,9,0,0,5,3,4,3,4,4,2,3,2,3,4,3
258,"Realschule",11,10,1,0,5,3,4,3,4,4,2,4,2,3,2,5
258,"Realschule",12,11,1,1,5,3,4,3,4,4,4,2,4,3,2,4
258,"Realschule",13,12,1,2,5,3,4,3,4,4,2,4,2,2,4,3
258,"Realschule",14,13,1,3,5,3,4,3,4,4,2,2,3,3,4,6
258,"Realschule",15,14,1,4,5,3,4,3,4,4,6,2,2,2,5,5
258,"Realschule",16,15,1,5,5,3,4,3,4,4,3,4,3,3,4,2
258,"Realschule",17,16,1,6,5,3,4,3,4,4,5,3,3,3,4,3
258,"Realschule",18,17,1,7,5,3,4,3,4,4,6,3,4,4,4,4
258,"Realschule",19,18,1,8,5,3,4,3,4,4,5,5,4,6,4,6
258,"Realschule",20,19,1,9,5,3,4,3,4,4,4,6,6,3,6,6
258,"Realschule",21,20,1,10,5,3,4,3,4,4,6,4,6,5,7,6
259,"Realschule",1,0,0,0,1,1,2,4,4,2,7,7,7,7,6,6
259,"Realschule",2,1,0,0,1,1,2,4,4,2,7,7,6,5,7,7
259,"Realschule",4,3,0,0,1,1,2,4,4,2,7,7,7,4,5,6
259,"Realschule",5,4,0,0,1,1,2,4,4,2,7,7,7,7,7,7
259,"Realschule",7,6,0,0,1,1,2,4,4,2,7,7,5,7,6,7
259,"Realschule",8,7,0,0,1,1,2,4,4,2,7,6,7,7,7,6
259,"Realschule",9,8,0,0,1,1,2,4,4,2,7,7,7,7,6,7
259,"Realschule",10,9,0,0,1,1,2,4,4,2,7,7,7,7,7,7
259,"Realschule",11,10,1,0,1,1,2,4,4,2,7,7,7,6,7,5
259,"Realschule",12,11,1,1,1,1,2,4,4,2,7,6,7,7,5,5
259,"Realschule",13,12,1,2,1,1,2,4,4,2,7,7,7,6,5,7
259,"Realschule",14,13,1,3,1,1,2,4,4,2,7,7,6,7,5,6
259,"Realschule",15,14,1,4,1,1,2,4,4,2,7,7,7,7,5,6
259,"Realschule",16,15,1,5,1,1,2,4,4,2,7,7,7,4,6,7
259,"Realschule",17,16,1,6,1,1,2,4,4,2,7,7,7,5,7,4
259,"Realschule",18,17,1,7,1,1,2,4,4,2,7,7,7,7,7,7
259,"Realschule",19,18,1,8,1,1,2,4,4,2,7,7,7,7,7,5
259,"Realschule",20,19,1,9,1,1,2,4,4,2,7,7,7,7,7,5
259,"Realschule",21,20,1,10,1,1,2,4,4,2,7,7,7,6,5,4
260,"Realschule",1,0,0,0,4,5,5,5,5,6,2,2,3,3,5,4
260,"Realschule",2,1,0,0,4,5,5,5,5,6,4,5,4,4,4,3
260,"Realschule",3,2,0,0,4,5,5,5,5,6,4,7,1,3,3,6
260,"Realschule",4,3,0,0,4,5,5,5,5,6,5,2,4,2,4,3
260,"Realschule",5,4,0,0,4,5,5,5,5,6,5,2,3,6,3,5
260,"Realschule",6,5,0,0,4,5,5,5,5,6,4,5,4,1,2,3
260,"Realschule",7,6,0,0,4,5,5,5,5,6,5,4,4,3,4,4
260,"Realschule",8,7,0,0,4,5,5,5,5,6,4,3,4,4,2,3
260,"Realschule",9,8,0,0,4,5,5,5,5,6,2,2,1,4,2,5
260,"Realschule",10,9,0,0,4,5,5,5,5,6,1,3,2,2,3,5
260,"Realschule",11,10,1,0,4,5,5,5,5,6,2,2,1,2,4,1
260,"Realschule",12,11,1,1,4,5,5,5,5,6,2,3,2,2,4,4
260,"Realschule",13,12,1,2,4,5,5,5,5,6,3,2,3,3,4,6
260,"Realschule",15,14,1,4,4,5,5,5,5,6,2,2,4,1,1,3
260,"Realschule",16,15,1,5,4,5,5,5,5,6,1,2,1,3,1,5
260,"Realschule",18,17,1,7,4,5,5,5,5,6,2,1,3,3,2,3
260,"Realschule",19,18,1,8,4,5,5,5,5,6,1,1,3,2,4,2
260,"Realschule",20,19,1,9,4,5,5,5,5,6,1,1,1,2,1,2
260,"Realschule",21,20,1,10,4,5,5,5,5,6,1,2,1,2,2,3
261,"Realschule",2,1,0,0,4,5,3,4,4,4,5,4,4,4,2,5
261,"Realschule",3,2,0,0,4,5,3,4,4,4,3,3,2,2,5,5
261,"Realschule",4,3,0,0,4,5,3,4,4,4,4,6,5,4,6,5
261,"Realschule",5,4,0,0,4,5,3,4,4,4,6,6,4,4,2,5
261,"Realschule",6,5,0,0,4,5,3,4,4,4,6,4,6,5,6,4
261,"Realschule",7,6,0,0,4,5,3,4,4,4,4,6,6,7,4,5
261,"Realschule",8,7,0,0,4,5,3,4,4,4,5,6,6,5,4,5
261,"Realschule",10,9,0,0,4,5,3,4,4,4,4,5,5,6,4,7
261,"Realschule",11,10,1,0,4,5,3,4,4,4,4,5,4,1,4,3
261,"Realschule",12,11,1,1,4,5,3,4,4,4,4,5,4,3,2,3
261,"Realschule",13,12,1,2,4,5,3,4,4,4,4,4,4,7,2,5
261,"Realschule",14,13,1,3,4,5,3,4,4,4,4,5,5,5,6,3
